# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_css-writing-modes_float-rgt-orthog-vlr-in-htb-003_xht | self-fail | 2.93% | 2.08% |
| css_css-writing-modes_float-rgt-orthog-vrl-in-htb-003_xht | self-fail | 2.93% | 2.06% |
| css_css-writing-modes_float-shrink-to-fit-vlr-003_xht | self-fail | 11.44% | 12.25% |
| css_css-writing-modes_float-shrink-to-fit-vlr-005_xht | self-fail | 22.88% | 23.68% |
| css_css-writing-modes_float-shrink-to-fit-vlr-007_xht | self-fail | 39.54% | 40.35% |
| css_css-writing-modes_float-shrink-to-fit-vlr-009_xht | self-fail | 1.04% | 1.85% |
| css_css-writing-modes_float-shrink-to-fit-vrl-002_xht | self-fail | 11.44% | 12.25% |
| css_css-writing-modes_float-shrink-to-fit-vrl-004_xht | self-fail | 22.88% | 23.68% |
| css_css-writing-modes_float-shrink-to-fit-vrl-006_xht | self-fail | 39.54% | 40.35% |
| css_css-writing-modes_float-shrink-to-fit-vrl-008_xht | self-fail | 1.04% | 1.85% |
| css_css-writing-modes_float-shrink-to-fit-vrl-vlr-016_xht | self-fail | 74.34% | 75.17% |
| css_css-writing-modes_float-vlr-003_xht | self-fail | 1.56% | 1.87% |
| css_css-writing-modes_float-vlr-005_xht | self-fail | 1.56% | 1.87% |
| css_css-writing-modes_float-vlr-007_xht | self-fail | 1.56% | 0.84% |
| css_css-writing-modes_float-vlr-009_xht | self-fail | 1.56% | 1.85% |
| css_css-writing-modes_float-vlr-011_xht | self-fail | 1.04% | 1.86% |
| css_css-writing-modes_float-vlr-013_xht | self-fail | 1.04% | 1.86% |
| css_css-writing-modes_float-vlr-014_html | self-fail | 1.04% | 1.85% |
| css_css-writing-modes_float-vrl-002_xht | self-fail | 1.56% | 1.85% |
| css_css-writing-modes_float-vrl-004_xht | self-fail | 1.56% | 1.85% |
| css_css-writing-modes_float-vrl-006_xht | self-fail | 1.56% | 1.86% |
| css_css-writing-modes_float-vrl-008_xht | self-fail | 1.56% | 0.84% |
| css_css-writing-modes_float-vrl-010_xht | self-fail | 1.04% | 1.86% |
| css_css-writing-modes_float-vrl-012_xht | self-fail | 1.04% | 1.86% |
| css_css-writing-modes_height-width-inline-non-replaced-vlr-003_xht | self-fail | 6.25% | 7.08% |
| css_css-writing-modes_height-width-inline-non-replaced-vrl-002_xht | self-fail | 16.67% | 17.50% |
| css_css-writing-modes_horizontal-rule-vlr-003_xht | POLLUTED | 0.00% | 2.83% |
| css_css-writing-modes_horizontal-rule-vlr-005_xht | POLLUTED | 0.00% | 1.15% |
| css_css-writing-modes_horizontal-rule-vrl-002_xht | self-fail | 1.25% | 4.08% |
| css_css-writing-modes_horizontal-rule-vrl-004_xht | POLLUTED | 0.00% | 1.15% |
| css_css-writing-modes_img-intrinsic-size-contribution-001_html | self-pass | 0.29% | 0.18% |
| css_css-writing-modes_img-intrinsic-size-contribution-002_html | self-pass | 0.29% | 0.18% |
| css_css-writing-modes_inline-block-alignment-002_xht | self-fail | 9.75% | 17.38% |
| css_css-writing-modes_inline-block-alignment-003_xht | self-fail | 12.94% | 16.46% |
| css_css-writing-modes_inline-block-alignment-004_xht | self-fail | 9.75% | 17.38% |
| css_css-writing-modes_inline-block-alignment-005_xht | self-fail | 12.94% | 16.46% |
| css_css-writing-modes_inline-block-alignment-006_xht | self-fail | 9.75% | 16.66% |
| css_css-writing-modes_inline-block-alignment-007_xht | self-fail | 14.65% | 16.55% |
| css_css-writing-modes_inline-block-alignment-orthogonal-vlr-003_xht | self-fail | 38.48% | 36.86% |
| css_css-writing-modes_inline-block-alignment-orthogonal-vlr-005_xht | self-fail | 38.48% | 36.86% |
| css_css-writing-modes_inline-block-alignment-orthogonal-vrl-002_xht | self-fail | 38.48% | 36.86% |
| css_css-writing-modes_inline-block-alignment-orthogonal-vrl-004_xht | self-fail | 38.48% | 36.86% |
| css_css-writing-modes_inline-block-alignment-slr-009_xht | self-fail | 11.44% | 10.17% |
| css_css-writing-modes_inline-block-alignment-srl-008_xht | self-fail | 11.44% | 10.62% |
| css_css-writing-modes_inline-box-border-vlr-001_html | self-pass | 0.02% | 0.06% |
| css_css-writing-modes_inline-box-orthogonal-child-with-margins_html | POLLUTED | 0.34% | 8.65% |
| css_css-writing-modes_inline-replaced-vlr-003_xht | self-pass | 0.04% | 0.88% |
| css_css-writing-modes_inline-replaced-vlr-005_xht | POLLUTED | 0.00% | 80.51% |
| css_css-writing-modes_inline-replaced-vrl-002_xht | self-pass | 0.04% | 0.88% |
| css_css-writing-modes_inline-replaced-vrl-004_xht | POLLUTED | 0.00% | 79.29% |
| css_css-writing-modes_inline-table-alignment-002_xht | self-fail | 3.86% | 11.85% |
| css_css-writing-modes_inline-table-alignment-003_xht | self-fail | 7.04% | 13.49% |
| css_css-writing-modes_inline-table-alignment-004_xht | self-fail | 3.86% | 11.85% |
| css_css-writing-modes_inline-table-alignment-005_xht | self-fail | 7.04% | 13.49% |
| css_css-writing-modes_line-box-direction-htb-001_xht | POLLUTED | 0.00% | 6.42% |
| css_css-writing-modes_line-box-direction-slr-043_xht | self-fail | 19.90% | 18.98% |
| css_css-writing-modes_line-box-direction-slr-047_xht | self-fail | 20.47% | 19.00% |
| css_css-writing-modes_line-box-direction-slr-048_xht | self-fail | 87.69% | 86.01% |
| css_css-writing-modes_line-box-direction-slr-050_xht | self-fail | 19.00% | 18.08% |
| css_css-writing-modes_line-box-direction-slr-053_xht | self-fail | 12.17% | 11.08% |
| css_css-writing-modes_line-box-direction-slr-054_xht | self-fail | 12.58% | 12.50% |
| css_css-writing-modes_line-box-direction-slr-056_xht | self-fail | 19.90% | 18.98% |
| css_css-writing-modes_line-box-direction-slr-058_xht | self-fail | 19.90% | 18.98% |
| css_css-writing-modes_line-box-direction-slr-060_xht | self-fail | 19.48% | 19.57% |
| css_css-writing-modes_line-box-direction-srl-042_xht | self-fail | 19.73% | 19.32% |
| css_css-writing-modes_line-box-direction-srl-045_xht | self-fail | 20.47% | 19.02% |
| css_css-writing-modes_line-box-direction-srl-046_xht | self-fail | 87.36% | 85.61% |
| css_css-writing-modes_line-box-direction-srl-049_xht | self-fail | 18.83% | 18.42% |
| css_css-writing-modes_line-box-direction-srl-051_xht | self-fail | 10.67% | 9.42% |
| css_css-writing-modes_line-box-direction-srl-052_xht | self-fail | 11.50% | 10.25% |
| css_css-writing-modes_line-box-direction-srl-055_xht | self-fail | 19.73% | 19.32% |
| css_css-writing-modes_line-box-direction-srl-057_xht | self-fail | 19.73% | 19.32% |
| css_css-writing-modes_line-box-direction-srl-059_xht | self-fail | 19.65% | 19.40% |
| css_css-writing-modes_line-box-direction-vlr-003_xht | self-fail | 16.62% | 18.03% |
| css_css-writing-modes_line-box-direction-vlr-007_xht | self-fail | 13.08% | 17.55% |
| css_css-writing-modes_line-box-direction-vlr-008_xht | self-fail | 16.22% | 19.15% |
| css_css-writing-modes_line-box-direction-vlr-010_xht | self-fail | 22.47% | 21.38% |
| css_css-writing-modes_line-box-direction-vlr-013_xht | self-fail | 29.52% | 27.02% |
| css_css-writing-modes_line-box-direction-vlr-014_xht | self-fail | 88.19% | 86.94% |
| css_css-writing-modes_line-box-direction-vlr-016_xht | self-fail | 16.62% | 18.03% |
| css_css-writing-modes_line-box-direction-vlr-018_xht | self-fail | 16.62% | 18.03% |
| css_css-writing-modes_line-box-direction-vlr-020_xht | self-fail | 16.68% | 17.35% |
| css_css-writing-modes_line-box-direction-vrl-002_xht | self-fail | 13.70% | 15.45% |
| css_css-writing-modes_line-box-direction-vrl-005_xht | self-fail | 13.70% | 15.45% |
| css_css-writing-modes_line-box-direction-vrl-006_xht | self-fail | 14.86% | 16.61% |
| css_css-writing-modes_line-box-direction-vrl-009_xht | self-fail | 19.92% | 18.17% |
| css_css-writing-modes_line-box-direction-vrl-011_xht | self-fail | 27.47% | 25.55% |
| css_css-writing-modes_line-box-direction-vrl-012_xht | self-fail | 87.86% | 86.78% |
| css_css-writing-modes_line-box-direction-vrl-015_xht | self-fail | 13.70% | 15.45% |
| css_css-writing-modes_line-box-direction-vrl-017_xht | self-fail | 13.70% | 15.45% |
| css_css-writing-modes_line-box-direction-vrl-019_xht | self-fail | 12.85% | 13.68% |
| css_css-writing-modes_line-box-height-vlr-003_xht | POLLUTED | 0.49% | 3.48% |
| css_css-writing-modes_line-box-height-vlr-005_xht | POLLUTED | 0.49% | 3.48% |
| css_css-writing-modes_line-box-height-vlr-007_xht | POLLUTED | 0.49% | 3.48% |
| css_css-writing-modes_line-box-height-vlr-009_xht | POLLUTED | 0.49% | 3.48% |
| css_css-writing-modes_line-box-height-vlr-011_xht | POLLUTED | 0.49% | 3.56% |
| css_css-writing-modes_line-box-height-vlr-013_xht | POLLUTED | 0.49% | 3.56% |
| css_css-writing-modes_line-box-height-vlr-021_xht | self-fail | 1.14% | 3.97% |
| css_css-writing-modes_line-box-height-vlr-023_xht | self-fail | 1.19% | 4.12% |
| css_css-writing-modes_line-box-height-vrl-002_xht | self-fail | 0.53% | 3.58% |
| css_css-writing-modes_line-box-height-vrl-004_xht | self-fail | 0.53% | 3.58% |
| css_css-writing-modes_line-box-height-vrl-006_xht | self-fail | 0.53% | 3.58% |
| css_css-writing-modes_line-box-height-vrl-008_xht | self-fail | 0.53% | 3.58% |
| css_css-writing-modes_line-box-height-vrl-010_xht | self-fail | 0.53% | 3.63% |
| css_css-writing-modes_line-box-height-vrl-012_xht | self-fail | 0.53% | 3.63% |
| css_css-writing-modes_logical-physical-mapping-001_html | self-fail | 1.72% | 11.95% |
| css_css-writing-modes_logical-props-001_html | POLLUTED | 0.10% | 1.20% |
| css_css-writing-modes_logical-props-002_html | POLLUTED | 0.10% | 1.20% |
| css_css-writing-modes_logical-props-003_html | POLLUTED | 0.10% | 1.20% |
| css_css-writing-modes_logical-props-004_html | POLLUTED | 0.10% | 1.20% |
| css_css-writing-modes_margin-collapse-vlr-003_xht | self-fail | 1.04% | 0.83% |
| css_css-writing-modes_margin-collapse-vlr-009_xht | self-fail | 1.04% | 0.83% |
| css_css-writing-modes_margin-collapse-vlr-011_xht | self-fail | 2.08% | 1.87% |
| css_css-writing-modes_margin-collapse-vlr-015_xht | self-fail | 2.01% | 2.19% |
| css_css-writing-modes_margin-collapse-vlr-017_xht | self-fail | 4.17% | 4.96% |
| css_css-writing-modes_margin-collapse-vlr-025_xht | self-fail | 2.08% | 1.84% |
| css_css-writing-modes_margin-collapse-vlr-031_xht | self-fail | 2.08% | 1.84% |
| css_css-writing-modes_margin-collapse-vlr-035_xht | self-fail | 2.36% | 2.92% |
| css_css-writing-modes_margin-collapse-vlr-037_xht | self-fail | 3.91% | 5.25% |
| css_css-writing-modes_margin-collapse-vrl-002_xht | self-fail | 2.10% | 2.92% |
| css_css-writing-modes_margin-collapse-vrl-008_xht | self-fail | 2.10% | 2.92% |
| css_css-writing-modes_margin-collapse-vrl-010_xht | self-fail | 2.32% | 2.19% |
| css_css-writing-modes_margin-collapse-vrl-014_xht | self-fail | 1.04% | 1.84% |
| css_css-writing-modes_margin-collapse-vrl-016_xht | self-fail | 2.08% | 2.89% |
| css_css-writing-modes_margin-collapse-vrl-024_xht | self-fail | 2.44% | 2.19% |
| css_css-writing-modes_margin-collapse-vrl-030_xht | self-fail | 2.44% | 2.19% |
| css_css-writing-modes_margin-collapse-vrl-034_xht | self-fail | 1.04% | 0.83% |
| css_css-writing-modes_margin-collapse-vrl-036_xht | self-fail | 5.06% | 6.57% |
| css_css-writing-modes_margin-vlr-003_xht | self-fail | 7.08% | 2.03% |
| css_css-writing-modes_margin-vrl-002_xht | self-fail | 7.08% | 2.03% |
| css_css-writing-modes_mongolian-orientation-001_html | POLLUTED | 0.00% | 1.50% |
| css_css-writing-modes_mongolian-orientation-002_html | POLLUTED | 0.00% | 1.62% |
| css_css-writing-modes_mongolian-span-001_html | self-pass | 0.00% | 0.53% |
| css_css-writing-modes_nested-orthogonal-001_html | self-pass | 0.00% | 0.83% |
| css_css-writing-modes_normal-flow-overconstrained-vlr-003_xht | self-fail | 1.56% | 1.56% |
| css_css-writing-modes_normal-flow-overconstrained-vlr-005_xht | self-fail | 4.30% | 4.30% |
| css_css-writing-modes_normal-flow-overconstrained-vrl-002_xht | self-fail | 2.52% | 4.47% |
| css_css-writing-modes_normal-flow-overconstrained-vrl-004_xht | self-fail | 4.40% | 4.48% |
| css_css-writing-modes_ortho-htb-alongside-vrl-floats-002_xht | self-fail | 1.95% | 18.58% |
| css_css-writing-modes_ortho-htb-alongside-vrl-floats-006_xht | self-fail | 2.34% | 33.79% |
| css_css-writing-modes_ortho-htb-alongside-vrl-floats-010_xht | self-fail | 2.18% | 24.66% |
| css_css-writing-modes_ortho-htb-alongside-vrl-floats-014_xht | self-fail | 1.95% | 18.58% |
| css_css-writing-modes_orthogonal-cell-001_html | self-fail | 3.75% | 5.32% |
| css_css-writing-modes_orthogonal-child-with-border_html | self-fail | 6.60% | 7.42% |
| css_css-writing-modes_orthogonal-child-with-padding_html | self-pass | 0.00% | 0.83% |
| css_css-writing-modes_orthogonal-containing-block-height-changes_html | self-fail | 0.52% | 0.52% |
| css_css-writing-modes_orthogonal-dynamic-size-001_html | self-fail | 1.04% | 1.83% |
| css_css-writing-modes_orthogonal-root-resize-icb-001_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-002_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-003_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-004_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-005_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-006_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_orthogonal-root-resize-icb-007_html | self-fail | 2.08% | 2.87% |
| css_css-writing-modes_outline-inline-block-vrl-006_html | self-fail | 3.71% | 5.59% |
| css_css-writing-modes_outline-inline-vlr-006_html | self-fail | 2.60% | 3.34% |
| css_css-writing-modes_outline-inline-vrl-006_html | self-fail | 3.36% | 2.87% |
| css_css-writing-modes_overconstrained-rel-pos-ltr-left-right-vlr-005_xht | self-fail | 3.43% | 1.83% |
| css_css-writing-modes_overconstrained-rel-pos-ltr-left-right-vrl-004_xht | self-fail | 3.43% | 2.05% |
| css_css-writing-modes_overconstrained-rel-pos-ltr-top-bottom-vlr-003_xht | self-fail | 3.64% | 1.83% |
| css_css-writing-modes_overconstrained-rel-pos-ltr-top-bottom-vrl-002_xht | self-fail | 3.64% | 3.78% |
| css_css-writing-modes_overconstrained-rel-pos-rtl-left-right-vlr-009_xht | self-fail | 1.89% | 3.78% |
| css_css-writing-modes_overconstrained-rel-pos-rtl-left-right-vrl-008_xht | self-fail | 1.89% | 3.78% |
| css_css-writing-modes_overconstrained-rel-pos-rtl-top-bottom-vlr-007_xht | self-fail | 1.89% | 3.78% |
| css_css-writing-modes_overconstrained-rel-pos-rtl-top-bottom-vrl-006_xht | self-fail | 1.89% | 3.78% |
| css_css-writing-modes_padding-vlr-005_xht | self-fail | 2.78% | 7.47% |
| css_css-writing-modes_padding-vrl-004_xht | self-fail | 2.78% | 7.45% |
| css_css-writing-modes_percent-margin-vlr-003_xht | self-fail | 7.12% | 2.21% |
| css_css-writing-modes_percent-margin-vlr-005_xht | self-fail | 20.91% | 16.85% |
| css_css-writing-modes_percent-margin-vlr-007_xht | self-fail | 20.91% | 16.85% |
| css_css-writing-modes_percent-margin-vrl-002_xht | self-fail | 7.12% | 2.21% |
| css_css-writing-modes_percent-margin-vrl-004_xht | self-fail | 12.48% | 8.90% |
| css_css-writing-modes_percent-margin-vrl-006_xht | self-fail | 12.48% | 8.90% |
| css_css-writing-modes_percent-padding-vlr-003_xht | self-fail | 4.94% | 4.55% |
| css_css-writing-modes_percent-padding-vlr-005_xht | self-fail | 16.95% | 9.81% |
| css_css-writing-modes_percent-padding-vlr-007_xht | self-fail | 16.95% | 8.81% |
| css_css-writing-modes_percent-padding-vrl-002_xht | self-fail | 4.94% | 4.55% |
| css_css-writing-modes_percent-padding-vrl-004_xht | self-fail | 16.95% | 9.81% |
| css_css-writing-modes_percent-padding-vrl-006_xht | self-fail | 16.95% | 8.81% |
| css_css-writing-modes_percentage-padding-in-shrink-to-fit_html | self-pass | 0.00% | 0.46% |
| css_css-writing-modes_relpos-inline-overflowing-block-vrl_html | POLLUTED | 0.42% | 1.25% |
| css_css-writing-modes_replaced-content-image-004_html | self-fail | 1.04% | 0.05% |
| css_css-writing-modes_row-progression-slr-023_xht | self-fail | 21.18% | 19.73% |
| css_css-writing-modes_row-progression-slr-029_xht | self-fail | 21.18% | 19.73% |
| css_css-writing-modes_row-progression-srl-022_xht | self-fail | 19.40% | 18.26% |
| css_css-writing-modes_row-progression-srl-028_xht | self-fail | 19.40% | 18.26% |
| css_css-writing-modes_row-progression-vlr-003_xht | self-fail | 82.33% | 80.84% |
| css_css-writing-modes_row-progression-vlr-005_xht | self-fail | 77.51% | 75.76% |
| css_css-writing-modes_row-progression-vlr-007_xht | self-fail | 88.74% | 87.26% |
| css_css-writing-modes_row-progression-vlr-009_xht | self-fail | 82.33% | 80.84% |
| css_css-writing-modes_row-progression-vrl-002_xht | self-fail | 85.18% | 83.43% |
| css_css-writing-modes_row-progression-vrl-004_xht | self-fail | 82.71% | 80.96% |
| css_css-writing-modes_row-progression-vrl-006_xht | self-fail | 89.12% | 87.37% |
| css_css-writing-modes_row-progression-vrl-008_xht | self-fail | 85.18% | 83.43% |
| css_css-writing-modes_scrollbar-vertical-rl_html | self-fail | 12.50% | 12.50% |
| css_css-writing-modes_sideways-lr-main-axis_html | self-fail | 2.67% | 2.67% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-001_xht | self-fail | 2.85% | 3.74% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-003_xht | self-fail | 1.87% | 1.60% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-004_xht | self-fail | 2.82% | 3.35% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-006_xht | self-fail | 1.57% | 1.13% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-007_xht | self-fail | 2.77% | 3.82% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-008_xht | self-fail | 2.90% | 2.61% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-009_xht | self-fail | 1.87% | 1.60% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-010_xht | self-fail | 1.91% | 3.23% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-011_xht | self-fail | 1.55% | 2.09% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-012_xht | self-fail | 1.57% | 1.13% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-013_xht | self-fail | 2.94% | 4.00% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-015_xht | self-fail | 1.82% | 1.59% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-016_xht | self-fail | 19.10% | 19.78% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-018_xht | self-fail | 1.69% | 1.13% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-019_xht | self-fail | 2.92% | 3.82% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-020_xht | self-fail | 2.85% | 2.62% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-021_xht | self-fail | 1.82% | 1.59% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-022_xht | self-fail | 1.91% | 3.23% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-023_xht | self-fail | 1.69% | 2.09% |
| css_css-writing-modes_sizing-orthog-htb-in-vlr-024_xht | self-fail | 1.69% | 1.13% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-001_xht | self-fail | 2.76% | 3.53% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-003_xht | self-fail | 1.87% | 1.73% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-004_xht | self-fail | 2.82% | 3.35% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-006_xht | self-fail | 1.88% | 1.26% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-007_xht | self-fail | 2.80% | 4.00% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-008_xht | self-fail | 2.93% | 2.79% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-009_xht | self-fail | 1.87% | 1.73% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-010_xht | self-fail | 2.36% | 3.53% |
| css_css-writing-modes_sizing-orthog-htb-in-vrl-011_xht | self-fail | 2.34% | 2.26% |
